,player_id,team_id_salary,league_id_salary,salary,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,w,l,gs,cg,sho,sv,ipouts,er,baopp,era,wp,bk,bfp,gf,pos,inn_outs,po,a,e,dp,pb,zr,debut,final_game,Days Played
2528,leetr01,PHI,NL,9000000,ARI,NL,2252.0,3740.0,476.0,958.0,191.0,16.0,115.0,488.0,59.0,20.0,457.0,704.0,35.0,9.0,2.0,25.0,92.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,26419.0,8242.0,587.0,31.0,772.0,0.0,0.0,1998-03-31,2006-09-01,3076.0
2529,lefebjo01,PHI,NL,930000,PHI,NL,1165.0,1091.0,139.0,281.0,52.0,13.0,31.0,130.0,16.0,9.0,139.0,204.0,22.0,8.0,8.0,7.0,37.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,OF,14101.0,965.0,127.0,21.0,15.0,0.0,0.0,1980-05-22,1986-05-13,2182.0
2530,leffecr01,SDN,NL,7925001,SDN,NL,2089.0,132.0,494.0,1124.0,2.0,0.0,121.0,3.0,0.0,0.0,323.0,783.0,55.0,11.0,14.0,0.0,0.0,58.0,72.0,90.0,1.0,0.0,101.0,3437.0,436.0,3.5399999999999996,49.849999999999994,31.0,10.0,4754.0,286.0,P,3437.0,56.0,154.0,8.0,12.0,0.0,0.0,1983-04-07,1994-07-03,4105.0
2531,leftwph01,CAL,AL,405000,CAL,AL,102.0,0.0,119.0,220.0,0.0,0.0,22.0,0.0,0.0,0.0,72.0,102.0,3.0,6.0,0.0,0.0,0.0,9.0,17.0,68.0,2.0,0.0,0.0,606.0,112.0,0.8700000000000001,16.83,4.0,1.0,877.0,0.0,P,606.0,14.0,27.0,4.0,2.0,0.0,0.0,1993-07-29,1996-05-06,1012.0
2532,lehrju01,MIL,NL,1011000,MIL,NL,231.0,25.0,94.0,165.0,1.0,0.0,23.0,1.0,0.0,0.0,68.0,94.0,6.0,7.0,10.0,6.0,1.0,9.0,6.0,11.0,1.0,1.0,0.0,445.0,88.0,1.177,23.110000000000003,7.0,1.0,659.0,24.0,P,447.0,11.0,30.0,0.0,2.0,0.0,0.0,2004-06-20,2009-10-02,1930.0
2533,leibrch01,ATL,NL,9549999,KCA,AL,1182.0,267.0,1075.0,2422.0,3.0,2.0,172.0,14.0,0.0,0.0,669.0,1193.0,44.0,37.0,33.0,2.0,3.0,140.0,119.0,692.0,52.0,18.0,2.0,6924.0,952.0,3.6100000000000003,49.660000000000004,63.0,31.0,9774.0,17.0,P,6924.0,151.0,465.0,25.0,25.0,0.0,0.0,1979-09-17,1993-09-21,5118.0
2534,leicejo01,CHN,NL,900000,CHN,NL,144.0,1.0,57.0,87.0,0.0,0.0,12.0,0.0,0.0,0.0,37.0,58.0,0.0,5.0,5.0,3.0,0.0,7.0,6.0,6.0,1.0,0.0,0.0,248.0,54.0,0.863,20.48,2.0,0.0,366.0,9.0,P,249.0,3.0,7.0,0.0,0.0,0.0,0.0,2004-06-09,2007-09-28,1206.0
2535,leipeda01,PHI,NL,750000,OAK,NL,792.0,4.0,141.0,283.0,0.0,0.0,25.0,1.0,0.0,0.0,114.0,152.0,17.0,7.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,7.0,834.0,123.0,2.99,55.34,12.0,3.0,1212.0,65.0,P,834.0,14.0,53.0,4.0,3.0,0.0,0.0,1984-09-02,1996-09-22,4403.0
2536,leiteal01,NYN,NL,30886800,NYN,AL,1257.0,530.0,1116.0,2197.0,7.0,1.0,198.0,16.0,0.0,0.0,1198.0,2264.0,53.0,117.0,105.0,28.0,10.0,162.0,132.0,585.0,16.0,10.0,2.0,7173.0,1010.0,4.627999999999999,112.52,63.0,20.0,10334.0,9.0,P,7172.0,57.0,286.0,14.0,25.0,0.0,0.0,1987-09-15,2005-10-02,6592.0
2537,leitema01,SEA,AL,9000000,DET,AL,1005.0,188.0,672.0,1226.0,1.0,0.0,155.0,14.0,0.0,0.0,433.0,994.0,43.0,75.0,29.0,0.0,3.0,65.0,73.0,295.0,15.0,1.0,26.0,3553.0,602.0,2.562,57.8,46.0,9.0,5154.0,88.0,P,3553.0,62.0,156.0,15.0,13.0,0.0,0.0,1990-07-24,2001-10-07,4093.0
2538,leiussc01,MIN,AL,2280000,MIN,AL,1107.0,1536.0,214.0,375.0,63.0,10.0,28.0,172.0,16.0,15.0,161.0,236.0,4.0,5.0,13.0,12.0,44.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3B,11322.0,393.0,868.0,53.0,107.0,0.0,0.0,1990-09-03,1999-07-03,3225.0
2539,lemahdj01,COL,NL,1552500,COL,NL,1040.0,1751.0,212.0,498.0,71.0,17.0,15.0,157.0,52.0,22.0,116.0,325.0,17.0,4.0,21.0,9.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,8337.0,873.0,1411.0,24.0,322.0,0.0,0.0,2011-05-30,2015-10-03,1587.0
2540,lemasjo01,SFN,NL,1500000,SFN,NL,2049.0,3191.0,320.0,709.0,109.0,19.0,22.0,229.0,94.0,51.0,241.0,564.0,37.0,7.0,57.0,19.0,52.0,0.0,0.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SS,23945.0,1555.0,2832.0,180.0,464.0,0.0,0.0,1975-09-02,1987-07-28,4347.0
2541,lemkema01,ATL,NL,6000000,ATL,NL,2108.0,3230.0,349.0,795.0,125.0,15.0,32.0,270.0,11.0,19.0,348.0,341.0,48.0,0.0,56.0,30.0,94.0,0.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,24036.0,1760.0,2671.0,73.0,513.0,0.0,0.0,1988-09-17,1998-05-25,3537.0
2542,lemonch01,DET,AL,2485713,DET,AL,5890.0,6868.0,973.0,1875.0,396.0,61.0,215.0,884.0,58.0,76.0,749.0,1024.0,46.0,151.0,50.0,54.0,174.0,0.0,0.0,3697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,97555.0,9981.0,240.0,163.0,50.0,0.0,0.0,1975-09-09,1990-10-03,5503.0
2543,lennopa01,OAK,AL,450000,OAK,AL,232.0,189.0,25.0,50.0,14.0,1.0,2.0,22.0,0.0,1.0,27.0,59.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,2139.0,203.0,2.0,8.0,3.0,0.0,0.0,1991-09-15,1999-06-01,2816.0
2544,leonade01,KCA,AL,2649999,KCA,AL,938.0,0.0,1008.0,2137.0,0.0,0.0,202.0,0.0,0.0,0.0,622.0,1323.0,39.0,52.0,0.0,0.0,0.0,144.0,106.0,604.0,103.0,23.0,1.0,6561.0,898.0,3.0,43.08,73.0,6.0,9149.0,3.0,P,6561.0,135.0,292.0,24.0,28.0,0.0,0.0,1974-09-04,1986-09-27,4406.0
2545,leonaje01,SEA,AL,3000000,SFN,NL,3926.0,5045.0,614.0,1342.0,223.0,37.0,144.0,723.0,163.0,61.0,342.0,1000.0,41.0,23.0,8.0,58.0,146.0,0.0,0.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,57749.0,4221.0,158.0,119.0,35.0,0.0,0.0,1977-09-02,1990-10-03,4779.0
2546,leonama01,SFN,NL,420000,SFN,NL,353.0,321.0,37.0,73.0,18.0,2.0,8.0,41.0,0.0,2.0,42.0,75.0,2.0,4.0,1.0,6.0,6.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LF,3578.0,254.0,4.0,4.0,4.0,0.0,0.0,1990-07-21,1995-10-01,1898.0
2547,leonjo01,BAL,AL,915000,BAL,AL,160.0,209.0,18.0,47.0,5.0,0.0,5.0,18.0,1.0,0.0,8.0,57.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,1392.0,284.0,61.0,4.0,37.0,0.0,0.0,2002-06-16,2004-09-26,833.0
2548,leonsa01,BOS,AL,1531200,WAS,NL,146.0,209.0,17.0,39.0,5.0,0.0,1.0,8.0,19.0,17.0,17.0,60.0,1.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,723.0,487.0,42.0,3.0,6.0,6.0,0.0,2012-05-14,2015-10-04,1238.0
2549,lerewan01,ATL,NL,1170000,ATL,NL,60.0,4.0,53.0,76.0,0.0,0.0,18.0,0.0,0.0,0.0,32.0,41.0,3.0,3.0,5.0,4.0,0.0,1.0,7.0,11.0,0.0,0.0,0.0,184.0,51.0,1.628,48.42999999999999,2.0,0.0,291.0,4.0,P,183.0,6.0,14.0,0.0,1.0,0.0,0.0,2005-09-04,2010-07-20,1780.0
2550,lerouch01,PIT,NL,1506000,PIT,NL,195.0,2.0,52.0,87.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,66.0,5.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,215.0,48.0,2.2319999999999998,61.28,4.0,0.0,334.0,20.0,P,216.0,2.0,8.0,0.0,0.0,0.0,0.0,2009-05-26,2014-05-02,1802.0
2551,leshebr01,TOR,AL,735000,OAK,AL,269.0,263.0,31.0,59.0,10.0,2.0,9.0,38.0,5.0,1.0,19.0,65.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,3118.0,296.0,20.0,9.0,8.0,0.0,0.0,1996-08-25,2002-09-28,2225.0
2552,leskacu01,MIL,NL,11100000,COL,NL,1809.0,39.0,369.0,685.0,3.0,0.0,81.0,7.0,0.0,0.0,363.0,658.0,23.0,17.0,12.0,7.0,1.0,50.0,34.0,22.0,0.0,0.0,55.0,2138.0,345.0,2.7009999999999996,57.910000000000004,46.0,6.0,3111.0,244.0,P,2139.0,66.0,80.0,7.0,7.0,0.0,0.0,1993-06-27,2004-10-02,4115.0
2553,lestejo01,CHN,NL,60000000,BOS,AL,855.0,98.0,768.0,1679.0,0.0,0.0,161.0,1.0,0.0,0.0,596.0,1716.0,4.0,63.0,45.0,48.0,23.0,127.0,79.0,284.0,12.0,4.0,0.0,5403.0,711.0,2.7379999999999995,39.45,47.0,1.0,7511.0,0.0,P,4785.0,90.0,186.0,18.0,14.0,0.0,0.0,2006-06-10,2015-09-30,3399.0
2554,levinal01,ANA,AL,3975000,ANA,AL,1248.0,2.0,287.0,597.0,0.0,0.0,70.0,0.0,0.0,0.0,236.0,278.0,20.0,16.0,16.0,17.0,0.0,24.0,33.0,8.0,0.0,0.0,10.0,1726.0,253.0,2.482,50.28,25.0,0.0,2510.0,127.0,P,1727.0,30.0,84.0,6.0,7.0,0.0,0.0,1996-06-22,2005-06-10,3275.0
2555,levisje01,CLE,AL,1200000,CLE,AL,598.0,654.0,66.0,167.0,23.0,1.0,3.0,60.0,119.0,41.0,76.0,66.0,2.0,6.0,10.0,6.0,18.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,C,4440.0,1065.0,70.0,6.0,12.0,13.0,2.0,1992-04-24,2001-10-07,3453.0
2556,lewisco01,TEX,AL,12000000,TEX,AL,642.0,27.0,629.0,1159.0,1.0,0.0,159.0,5.0,0.0,0.0,349.0,899.0,14.0,48.0,20.0,35.0,7.0,71.0,67.0,176.0,9.0,3.0,0.0,3296.0,587.0,2.897,48.540000000000006,32.0,3.0,4754.0,13.0,P,2679.0,41.0,77.0,13.0,5.0,0.0,0.0,2002-04-01,2015-10-03,4933.0
2557,lewisda01,BOS,AL,7500000,BOS,AL,3955.0,4081.0,607.0,1021.0,137.0,37.0,27.0,342.0,247.0,107.0,403.0,514.0,1.0,48.0,101.0,19.0,58.0,0.0,0.0,1786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CF,53126.0,5265.0,74.0,29.0,24.0,0.0,0.0,1990-08-21,2002-07-30,4361.0
2558,lewisfr02,CIN,NL,2700000,SFN,NL,1386.0,1562.0,261.0,415.0,91.0,21.0,27.0,136.0,53.0,23.0,170.0,390.0,10.0,21.0,3.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LF,9519.0,685.0,18.0,15.0,4.0,0.0,0.0,2006-09-01,2012-10-02,2223.0
2559,lewisje01,CLE,AL,1267200,CLE,AL,483.0,1.0,86.0,184.0,0.0,0.0,23.0,0.0,0.0,0.0,85.0,178.0,8.0,8.0,9.0,7.0,0.0,7.0,11.0,0.0,0.0,0.0,14.0,594.0,81.0,0.9639999999999999,13.55,3.0,1.0,855.0,59.0,P,591.0,14.0,22.0,1.0,1.0,0.0,0.0,2007-07-16,2010-10-01,1173.0
2560,lewisji02,BAL,AL,333000,SDN,NL,36.0,2.0,7.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,0.27,4.15,1.0,0.0,64.0,2.0,P,39.0,0.0,5.0,1.0,0.0,0.0,0.0,1991-08-09,1991-10-05,57.0
2561,lewisma01,PHI,NL,5160000,CLE,AL,1733.0,2795.0,320.0,736.0,155.0,13.0,48.0,306.0,29.0,18.0,196.0,511.0,8.0,16.0,16.0,28.0,79.0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,19194.0,1076.0,1927.0,104.0,355.0,0.0,0.0,1991-04-26,2001-05-30,3687.0
2562,lewisri01,OAK,AL,750000,FLO,AL,651.0,10.0,184.0,289.0,0.0,0.0,45.0,1.0,0.0,0.0,193.0,247.0,29.0,8.0,1.0,0.0,0.0,14.0,15.0,8.0,0.0,0.0,2.0,880.0,159.0,1.7999999999999998,59.08,37.0,6.0,1350.0,53.0,P,880.0,22.0,31.0,6.0,3.0,0.0,0.0,1992-07-31,1998-06-04,2134.0
2563,lewissc01,CAL,AL,465000,CAL,AL,222.0,0.0,104.0,210.0,0.0,0.0,22.0,0.0,0.0,0.0,59.0,84.0,4.0,8.0,0.0,0.0,0.0,9.0,9.0,38.0,1.0,0.0,0.0,534.0,99.0,1.37,22.78,5.0,1.0,786.0,15.0,P,534.0,12.0,23.0,3.0,3.0,0.0,0.0,1990-09-25,1994-07-22,1396.0
2564,lewissc02,CLE,AL,1212000,CLE,AL,15.0,0.0,13.0,27.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,85.0,11.0,0.59,10.940000000000001,1.0,0.0,117.0,0.0,P,84.0,3.0,3.0,0.0,0.0,0.0,0.0,2008-09-10,2009-04-10,212.0
2565,leyriji01,BOS,AL,6000000,NYA,AL,1757.0,2527.0,325.0,667.0,107.0,2.0,90.0,387.0,207.0,91.0,337.0,581.0,16.0,65.0,8.0,24.0,79.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,C,14339.0,2965.0,338.0,40.0,114.0,41.0,0.0,1990-06-08,2000-09-13,3750.0
2566,lezcasi01,PIT,NL,1500000,ML4,AL,3707.0,4134.0,560.0,1122.0,184.0,34.0,148.0,591.0,37.0,31.0,576.0,768.0,37.0,19.0,39.0,46.0,96.0,0.0,0.0,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,59936.0,4821.0,214.0,102.0,57.0,0.0,0.0,1974-09-10,1985-09-29,4037.0
2567,liddial01,SEA,AL,1443900,SEA,AL,123.0,173.0,15.0,36.0,8.0,1.0,6.0,16.0,3.0,1.0,13.0,73.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,1257.0,105.0,61.0,6.0,13.0,0.0,0.0,2011-09-07,2013-06-17,649.0
2568,lidgebr01,PHI,NL,36000000,HOU,NL,1809.0,7.0,257.0,494.0,1.0,0.0,57.0,2.0,0.0,0.0,287.0,803.0,41.0,34.0,32.0,11.0,0.0,26.0,32.0,1.0,0.0,0.0,225.0,1810.0,237.0,2.6149999999999993,45.82,46.0,3.0,2589.0,368.0,P,1812.0,23.0,48.0,5.0,4.0,0.0,0.0,2002-04-26,2012-06-16,3704.0
2569,lidleco01,TOR,AL,16050000,PHI,AL,831.0,170.0,748.0,1422.0,4.0,1.0,160.0,8.0,0.0,0.0,365.0,925.0,34.0,54.0,66.0,31.0,1.0,82.0,72.0,202.0,11.0,5.0,2.0,3968.0,671.0,2.702,52.64,47.0,1.0,5639.0,26.0,P,3968.0,99.0,239.0,8.0,17.0,0.0,0.0,1997-05-08,2006-10-01,3433.0
2570,liebejo01,PHI,NL,23499999,CHN,NL,1207.0,612.0,1194.0,2473.0,17.0,0.0,285.0,25.0,0.0,0.0,452.0,1787.0,52.0,49.0,113.0,45.0,20.0,131.0,124.0,462.0,25.0,5.0,2.0,6594.0,1043.0,3.341,60.86,30.0,13.0,9300.0,18.0,P,6594.0,169.0,269.0,20.0,12.0,0.0,0.0,1994-05-15,2008-09-05,5227.0
2571,liebemi01,PHI,NL,22500000,PHI,NL,2383.0,4218.0,534.0,1155.0,257.0,10.0,150.0,610.0,600.0,255.0,335.0,571.0,34.0,89.0,10.0,43.0,114.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,C,29488.0,7828.0,490.0,72.0,65.0,74.0,5.0,1994-06-30,2007-09-22,4832.0
2572,liefeje01,MON,NL,960000,CHA,AL,613.0,779.0,89.0,179.0,36.0,1.0,31.0,113.0,2.0,2.0,56.0,223.0,4.0,2.0,1.0,6.0,17.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,4722.0,734.0,72.0,15.0,71.0,0.0,0.0,1999-04-07,2005-09-30,2368.0
2573,ligteke01,TOR,AL,6000000,ATL,NL,1158.0,1.0,173.0,357.0,0.0,0.0,46.0,0.0,0.0,0.0,158.0,358.0,29.0,4.0,11.0,5.0,0.0,17.0,20.0,0.0,0.0,0.0,48.0,1172.0,166.0,1.815,39.0,12.0,1.0,1661.0,176.0,P,1173.0,8.0,28.0,6.0,2.0,0.0,0.0,1997-08-12,2005-05-29,2847.0
2574,lillibr01,CHA,AL,1500000,CHA,AL,793.0,708.0,102.0,145.0,25.0,4.0,19.0,71.0,37.0,14.0,49.0,235.0,1.0,13.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3B,5289.0,472.0,279.0,26.0,63.0,0.0,0.0,2008-04-26,2013-08-04,1926.0
2575,lillide01,CLE,AL,4050000,CLE,NL,791.0,108.0,256.0,555.0,1.0,0.0,61.0,8.0,0.0,0.0,135.0,281.0,25.0,9.0,5.0,0.0,3.0,25.0,34.0,104.0,1.0,1.0,17.0,1451.0,222.0,2.55,45.9,10.0,6.0,2080.0,75.0,P,1451.0,21.0,55.0,3.0,1.0,0.0,0.0,1989-04-13,1996-09-06,2703.0
2576,lillyte01,LAN,NL,39500001,CHN,NL,1069.0,347.0,984.0,1862.0,6.0,1.0,293.0,17.0,3.0,2.0,669.0,1830.0,35.0,64.0,105.0,46.0,2.0,130.0,113.0,334.0,5.0,3.0,0.0,5948.0,913.0,3.843,75.34,58.0,29.0,8390.0,5.0,P,5951.0,67.0,214.0,17.0,5.0,0.0,0.0,1999-05-14,2013-06-04,5135.0
2577,limajo01,DET,AL,21750000,DET,AL,1047.0,292.0,990.0,1821.0,4.0,0.0,267.0,10.0,0.0,0.0,400.0,1081.0,27.0,53.0,79.0,40.0,6.0,89.0,102.0,324.0,9.0,1.0,5.0,4703.0,917.0,3.6049999999999995,90.14,43.0,3.0,6790.0,40.0,P,4700.0,114.0,179.0,9.0,18.0,0.0,0.0,1994-04-20,2006-07-07,4461.0
2578,linceti01,SFN,NL,66750000,SFN,NL,810.0,474.0,731.0,1491.0,4.0,2.0,136.0,19.0,0.0,0.0,680.0,1948.0,33.0,42.0,148.0,38.0,17.0,108.0,83.0,261.0,10.0,7.0,1.0,4931.0,660.0,2.138,33.690000000000005,104.0,7.0,6920.0,3.0,P,4701.0,92.0,158.0,10.0,6.0,0.0,0.0,2007-05-06,2015-06-27,2974.0
2579,lincobr01,PHI,NL,1536900,PIT,NL,299.0,38.0,129.0,242.0,1.0,0.0,32.0,4.0,0.0,0.0,78.0,183.0,6.0,12.0,15.0,7.0,0.0,9.0,11.0,22.0,0.0,0.0,1.0,667.0,117.0,1.738,35.31,4.0,0.0,974.0,18.0,P,669.0,28.0,34.0,0.0,3.0,0.0,0.0,2010-06-09,2014-04-08,1399.0
2580,lincomi01,CIN,NL,7500000,CIN,NL,789.0,15.0,236.0,421.0,0.0,0.0,55.0,0.0,0.0,0.0,149.0,243.0,11.0,18.0,12.0,12.0,0.0,17.0,30.0,34.0,0.0,0.0,5.0,1129.0,223.0,2.2239999999999998,53.93,15.0,0.0,1669.0,55.0,P,1126.0,23.0,61.0,4.0,5.0,0.0,0.0,1999-04-07,2010-05-31,4072.0
2581,lindad01,MIL,NL,22500000,TOR,AL,1992.0,3909.0,501.0,1070.0,228.0,12.0,166.0,606.0,6.0,4.0,339.0,809.0,37.0,16.0,3.0,31.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,13164.0,3957.0,274.0,24.0,381.0,0.0,0.0,2006-09-02,2015-10-04,3319.0
2582,lindbjo01,TEX,AL,1500300,LAN,NL,330.0,1.0,61.0,122.0,0.0,0.0,18.0,0.0,0.0,0.0,58.0,122.0,7.0,7.0,4.0,3.0,0.0,5.0,8.0,6.0,0.0,0.0,1.0,410.0,58.0,1.2069999999999999,19.7,7.0,0.0,579.0,28.0,P,411.0,5.0,17.0,1.0,1.0,0.0,0.0,2011-06-01,2014-04-02,1036.0
2583,lindeji01,PHI,NL,780000,SLN,NL,743.0,676.0,82.0,165.0,34.0,1.0,21.0,89.0,4.0,3.0,42.0,173.0,3.0,4.0,6.0,8.0,11.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,6458.0,793.0,46.0,16.0,44.0,0.0,0.0,1986-09-03,1994-08-11,2899.0
2584,lindeto01,SFN,NL,1155000,SFN,NL,647.0,502.0,64.0,116.0,22.0,3.0,8.0,36.0,8.0,0.0,44.0,148.0,1.0,8.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LF,3108.0,254.0,3.0,6.0,0.0,0.0,0.0,2003-08-18,2007-09-30,1504.0
2585,lindjo01,KCA,AL,7200000,PIT,NL,2083.0,3677.0,368.0,935.0,145.0,27.0,9.0,324.0,62.0,19.0,215.0,370.0,50.0,8.0,69.0,31.0,102.0,0.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,26703.0,2183.0,3094.0,62.0,545.0,0.0,0.0,1987-08-28,1995-08-29,2923.0
2586,lindsma01,CHA,AL,12000000,FLO,NL,1407.0,1.0,193.0,453.0,0.0,0.0,23.0,0.0,0.0,0.0,154.0,328.0,18.0,15.0,21.0,11.0,6.0,17.0,21.0,0.0,0.0,0.0,51.0,1262.0,172.0,2.4770000000000003,32.91,29.0,2.0,1836.0,168.0,P,1260.0,31.0,54.0,6.0,9.0,0.0,0.0,2007-04-04,2014-09-26,2732.0
2587,linebsc01,ATL,NL,16500000,SDN,NL,1821.0,18.0,280.0,634.0,1.0,0.0,82.0,0.0,0.0,0.0,229.0,577.0,33.0,27.0,20.0,21.0,0.0,42.0,31.0,6.0,0.0,0.0,8.0,1970.0,256.0,4.082999999999999,64.22999999999999,44.0,0.0,2778.0,156.0,P,1968.0,33.0,52.0,8.0,7.0,0.0,0.0,2000-04-15,2011-09-28,4183.0
2588,liniaco01,CHN,NL,615000,CHN,NL,25.0,32.0,3.0,7.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3B,214.0,8.0,8.0,0.0,1.0,0.0,0.0,1999-09-03,2000-04-05,215.0
2589,lintodo01,BAL,AL,1200000,TOR,AL,336.0,7.0,210.0,360.0,0.0,0.0,50.0,0.0,0.0,0.0,125.0,209.0,7.0,13.0,2.0,0.0,0.0,17.0,20.0,70.0,0.0,0.0,0.0,916.0,196.0,1.926,48.58,13.0,1.0,1384.0,23.0,P,916.0,18.0,36.0,3.0,2.0,0.0,0.0,1992-08-03,2003-04-18,3910.0
2590,lirafe01,DET,AL,1140000,DET,AL,490.0,19.0,375.0,660.0,0.0,0.0,86.0,3.0,0.0,0.0,222.0,361.0,17.0,28.0,5.0,10.0,0.0,26.0,46.0,151.0,4.0,3.0,1.0,1732.0,341.0,1.88,57.86,22.0,2.0,2592.0,22.0,P,1733.0,47.0,88.0,2.0,12.0,0.0,0.0,1995-04-27,2001-05-21,2216.0
2591,liriafr01,PIT,NL,34999998,MIN,AL,762.0,174.0,636.0,1221.0,2.0,0.0,121.0,10.0,0.0,0.0,578.0,1458.0,11.0,41.0,46.0,34.0,15.0,88.0,79.0,227.0,3.0,1.0,1.0,4050.0,596.0,2.6149999999999993,46.77000000000001,76.0,7.0,5724.0,8.0,P,3492.0,37.0,177.0,7.0,14.0,0.0,0.0,2005-09-05,2015-10-02,3679.0
2592,liriane01,LAN,NL,1125000,COL,AL,1475.0,2216.0,296.0,576.0,105.0,27.0,25.0,240.0,59.0,30.0,212.0,300.0,15.0,7.0,33.0,19.0,40.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,14521.0,1079.0,1488.0,62.0,325.0,0.0,0.0,1987-08-25,1998-05-13,3914.0
2593,liriape01,PHI,NL,948000,MIL,NL,48.0,1.0,21.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,16.0,0.5509999999999999,14.59,1.0,0.0,107.0,5.0,P,72.0,1.0,3.0,0.0,0.0,0.0,0.0,2004-08-27,2005-09-18,387.0
2594,listapa01,ML4,AL,6600000,ML4,AL,1095.0,1772.0,250.0,444.0,63.0,13.0,5.0,143.0,116.0,38.0,167.0,338.0,2.0,8.0,35.0,9.0,26.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SS,13708.0,973.0,1159.0,58.0,250.0,0.0,0.0,1992-04-08,1997-06-29,1908.0
