,team_id_salary,league_id_salary,player_id,salary,team_id,league_id,pos,g,gs,inn_outs,po,a,e,dp,pb,wp,sb,cs,zr
2474,OAK,AL,langfri01,608333,OAK,AL,P,263.0,196.0,4491.0,147.0,211.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0
2475,CAL,AL,langsma01,5000000,CAL,AL,P,457.0,428.0,8888.0,127.0,493.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0
2476,LAN,NL,lankffr01,170000,LAN,NL,P,12.0,0.0,59.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,SLN,NL,lankfra01,8100000,SLN,NL,OF,3182.0,2342.0,70459.0,6507.0,128.0,106.0,20.0,0.0,0.0,0.0,0.0,0.0
2478,WAS,NL,lannajo01,2750000,WAS,NL,P,153.0,0.0,2586.0,42.0,141.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
2479,OAK,AL,lansfca01,1375000,OAK,AL,3B,1899.0,1765.0,46342.0,2098.0,2847.0,153.0,311.0,0.0,0.0,0.0,0.0,0.0
2480,COL,NL,lansimi01,6250000,MON,NL,2B,1146.0,839.0,27783.0,2079.0,2880.0,93.0,644.0,0.0,0.0,0.0,0.0,0.0
2481,NYA,AL,lapoida01,850000,SLN,NL,P,294.0,227.0,4460.0,46.0,186.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0
2482,CLE,AL,laporma01,431400,CLE,AL,1B,303.0,0.0,6399.0,1838.0,112.0,14.0,162.0,0.0,0.0,0.0,0.0,0.0
2483,DET,AL,larisje01,403000,DET,AL,1B,62.0,0.0,960.0,172.0,36.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0
2484,CIN,NL,larkiba01,9000000,CIN,NL,SS,2090.0,1644.0,52712.0,3154.0,5864.0,235.0,1093.0,0.0,0.0,0.0,0.0,0.0
2485,MIN,AL,larkige01,950000,MIN,AL,1B,914.0,577.0,14835.0,2742.0,157.0,24.0,220.0,0.0,0.0,0.0,0.0,0.0
2486,WAS,NL,larocad01,12000000,ATL,NL,1B,1469.0,0.0,36147.0,12072.0,935.0,70.0,1249.0,0.0,0.0,0.0,0.0,0.0
2487,OAK,AL,larocan01,600000,LAN,NL,3B,349.0,0.0,8325.0,252.0,704.0,43.0,87.0,0.0,0.0,0.0,0.0,0.0
2488,CIN,NL,larsobr01,318000,CIN,NL,3B,99.0,0.0,1980.0,81.0,130.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0
2489,KCA,AL,larueja01,5200000,CIN,NL,C,895.0,27.0,20726.0,4785.0,431.0,49.0,50.0,75.0,11.0,297.0,186.0,0.0
2490,SFN,NL,laskebi01,355000,SFN,NL,P,159.0,117.0,2236.0,55.0,105.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
2491,CHN,NL,lasteto01,513000,CHN,NL,2B,114.0,0.0,2166.0,161.0,252.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0
2492,NYA,AL,lathach01,400000,MIN,AL,CF,181.0,66.0,2606.0,236.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2493,MIA,NL,latosma01,9400000,CIN,NL,P,177.0,0.0,2856.0,84.0,123.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
2494,MIN,AL,laudnti01,700000,MIN,AL,C,712.0,573.0,15133.0,3177.0,218.0,53.0,36.0,31.0,190.0,415.0,176.0,5.0
2495,PIT,NL,lavalmi01,2350000,PIT,NL,C,851.0,747.0,19700.0,4138.0,417.0,35.0,53.0,34.0,216.0,566.0,330.0,7.0
2496,BOS,AL,lavarry01,510000,BOS,AL,C,95.0,0.0,1302.0,550.0,33.0,5.0,5.0,7.0,0.0,62.0,15.0,0.0
2497,TOR,AL,lavelga01,533333,SFN,NL,P,745.0,3.0,3255.0,48.0,181.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0
2498,TOR,AL,lawleto01,250000,SLN,NL,2B,262.0,128.0,3979.0,279.0,321.0,13.0,61.0,0.0,0.0,0.0,1.0,0.0
2499,COL,NL,lawrebr01,500000,CIN,NL,P,275.0,127.0,3121.0,84.0,185.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0
2500,WAS,NL,lawrebr02,3875000,SDN,NL,P,168.0,0.0,2892.0,63.0,171.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0
2501,TOR,AL,lawrejo01,200000,TOR,AL,2B,49.0,0.0,1203.0,73.0,131.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0
2502,PIT,NL,lawrese01,170000,PIT,NL,P,7.0,3.0,59.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,OAK,AL,lawribr01,1925000,TOR,AL,3B,522.0,0.0,8973.0,459.0,1053.0,63.0,126.0,0.0,0.0,0.0,0.0,0.0
2504,CHA,AL,lawru01,565000,CHA,AL,CF,1376.0,1128.0,30358.0,2881.0,53.0,41.0,19.0,0.0,0.0,0.0,0.0,0.0
2505,PIT,NL,lawtoma02,7750000,MIN,AL,OF,2546.0,910.0,43606.0,3718.0,87.0,61.0,27.0,0.0,0.0,0.0,0.0,0.0
2506,MON,NL,lawva01,525000,CHA,NL,3B,1295.0,1063.0,28523.0,1640.0,2498.0,124.0,384.0,0.0,0.0,0.0,0.0,0.0
2507,CIN,NL,layanti01,140000,CIN,NL,P,78.0,0.0,308.0,13.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2508,BOS,AL,layneto01,557000,BOS,AL,P,134.0,0.0,135.0,9.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2509,CAL,AL,lazorja01,97000,CAL,AL,P,69.0,15.0,666.0,18.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2510,MON,NL,leach01,850000,MON,NL,P,152.0,144.0,2770.0,65.0,112.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
2511,TEX,AL,leachri01,350000,TOR,AL,1B,957.0,546.0,14419.0,2054.0,132.0,22.0,123.0,0.0,0.0,0.0,0.0,0.0
2512,MIN,AL,leachte01,530000,NYN,NL,P,376.0,21.0,2100.0,74.0,136.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
2513,LAN,NL,leagubr01,7500000,TOR,AL,P,498.0,0.0,1599.0,44.0,68.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0
2514,CIN,NL,leakemi01,9775000,CIN,NL,P,177.0,0.0,2673.0,132.0,164.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0
2515,NYA,AL,learyti01,2175000,LAN,AL,P,292.0,224.0,4474.0,130.0,221.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0
2516,MIA,NL,leblawa01,491500,SDN,NL,P,107.0,0.0,1338.0,21.0,71.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2517,WAS,NL,lecroma01,850000,MIN,AL,1B,207.0,0.0,4278.0,1187.0,43.0,20.0,61.0,10.0,0.0,80.0,16.0,0.0
2518,CIN,NL,lecursa01,1850000,CIN,NL,P,250.0,0.0,903.0,29.0,35.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2519,LAN,NL,ledeeri01,1500000,NYA,NL,LF,1166.0,176.0,14996.0,1149.0,27.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0
2520,COL,NL,ledesaa01,525000,TBA,AL,1B,254.0,167.0,4925.0,416.0,521.0,27.0,141.0,0.0,0.0,0.0,0.0,0.0
2521,WAS,NL,ledezwi01,750000,DET,AL,P,192.0,0.0,1188.0,22.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,HOU,NL,leeca01,19000000,CHA,NL,LF,3806.0,214.0,53372.0,5188.0,297.0,67.0,195.0,0.0,0.0,0.0,0.0,0.0
2523,PHI,NL,leecl02,25000000,CLE,AL,P,328.0,0.0,6471.0,83.0,188.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0
2524,COL,NL,leeda01,222500,CLE,NL,P,96.0,0.0,348.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,CHN,NL,leede02,13250000,CHN,NL,1B,1901.0,180.0,48483.0,14910.0,1367.0,98.0,1442.0,0.0,0.0,0.0,0.0,0.0
2526,TEX,AL,leema02,1900000,TOR,AL,SS,939.0,774.0,20923.0,1444.0,2232.0,87.0,446.0,0.0,0.0,0.0,0.0,0.0
2527,BAL,AL,leema03,150000,ML4,AL,P,116.0,0.0,382.0,3.0,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2528,PHI,NL,leetr01,3000000,ARI,NL,1B,1153.0,239.0,26419.0,8242.0,587.0,31.0,772.0,0.0,0.0,0.0,0.0,0.0
2529,PHI,NL,lefebjo01,310000,SDN,NL,OF,718.0,492.0,14101.0,965.0,127.0,21.0,15.0,0.0,2.0,5.0,0.0,0.0
2530,SDN,NL,leffecr01,2641667,SDN,NL,P,696.0,45.0,3437.0,56.0,154.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
2531,CAL,AL,leftwph01,135000,CAL,AL,P,34.0,34.0,606.0,14.0,27.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2532,MIL,NL,lehrju01,337000,MIL,NL,P,77.0,0.0,447.0,11.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2533,ATL,NL,leibrch01,3183333,KCA,AL,P,394.0,346.0,6924.0,151.0,465.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
2534,CHN,NL,leicejo01,300000,CHN,NL,P,48.0,0.0,249.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,PHI,NL,leipeda01,250000,OAK,NL,P,264.0,0.0,834.0,14.0,53.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
2536,NYN,NL,leiteal01,10295600,NYN,AL,P,419.0,203.0,7172.0,57.0,286.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0
2537,SEA,AL,leitema01,3000000,DET,AL,P,335.0,146.0,3553.0,62.0,156.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0
2538,MIN,AL,leiussc01,760000,MIN,AL,3B,550.0,410.0,11322.0,393.0,868.0,53.0,107.0,0.0,0.0,0.0,0.0,0.0
2539,COL,NL,lemahdj01,517500,COL,NL,2B,514.0,0.0,8337.0,873.0,1411.0,24.0,322.0,0.0,0.0,0.0,0.0,0.0
2540,SFN,NL,lemasjo01,500000,SFN,NL,SS,1010.0,897.0,23945.0,1555.0,2832.0,180.0,464.0,0.0,0.0,0.0,0.0,0.0
2541,ATL,NL,lemkema01,2000000,ATL,NL,2B,1039.0,881.0,24036.0,1760.0,2671.0,73.0,513.0,0.0,0.0,0.0,0.0,0.0
2542,DET,AL,lemonch01,828571,DET,AL,OF,3902.0,3697.0,97555.0,9981.0,240.0,163.0,50.0,0.0,0.0,0.0,0.0,0.0
2543,OAK,AL,lennopa01,150000,OAK,AL,OF,141.0,82.0,2139.0,203.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
2544,KCA,AL,leonade01,883333,KCA,AL,P,313.0,302.0,6561.0,135.0,292.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0
2545,SEA,AL,leonaje01,1000000,SFN,NL,OF,2511.0,2147.0,57749.0,4221.0,158.0,119.0,35.0,0.0,0.0,0.0,0.0,0.0
2546,SFN,NL,leonama01,140000,SFN,NL,LF,185.0,142.0,3578.0,254.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2547,BAL,AL,leonjo01,305000,BAL,AL,1B,72.0,0.0,1392.0,284.0,61.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0
2548,BOS,AL,leonsa01,510400,WAS,NL,C,71.0,0.0,723.0,487.0,42.0,3.0,6.0,6.0,0.0,19.0,16.0,0.0
2549,ATL,NL,lerewan01,390000,ATL,NL,P,20.0,0.0,183.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2550,PIT,NL,lerouch01,502000,PIT,NL,P,65.0,0.0,216.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,TOR,AL,leshebr01,245000,OAK,AL,1B,161.0,103.0,3118.0,296.0,20.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
2552,MIL,NL,leskacu01,3700000,COL,NL,P,603.0,11.0,2139.0,66.0,80.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
2553,CHN,NL,lestejo01,20000000,BOS,AL,P,285.0,0.0,4785.0,90.0,186.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0
2554,ANA,AL,levinal01,1325000,ANA,AL,P,416.0,1.0,1727.0,30.0,84.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
2555,CLE,AL,levisje01,400000,CLE,AL,C,279.0,142.0,4440.0,1065.0,70.0,6.0,12.0,13.0,36.0,117.0,41.0,2.0
2556,TEX,AL,lewisco01,4000000,TEX,AL,P,214.0,0.0,2679.0,41.0,77.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0
2557,BOS,AL,lewisda01,2500000,BOS,AL,CF,2601.0,1786.0,53126.0,5265.0,74.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0
2558,CIN,NL,lewisfr02,900000,SFN,NL,LF,851.0,0.0,9519.0,685.0,18.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0
2559,CLE,AL,lewisje01,422400,CLE,AL,P,161.0,0.0,591.0,14.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2560,BAL,AL,lewisji02,111000,SDN,NL,P,12.0,0.0,39.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,PHI,NL,lewisma01,1720000,CLE,AL,2B,831.0,654.0,19194.0,1076.0,1927.0,104.0,355.0,0.0,0.0,0.0,0.0,0.0
2562,OAK,AL,lewisri01,250000,FLO,AL,P,217.0,4.0,880.0,22.0,31.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
2563,CAL,AL,lewissc01,155000,CAL,AL,P,74.0,19.0,534.0,12.0,23.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2564,CLE,AL,lewissc02,404000,CLE,AL,P,5.0,0.0,84.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,BOS,AL,leyriji01,2000000,NYA,AL,C,854.0,540.0,14339.0,2965.0,338.0,40.0,114.0,41.0,95.0,200.0,84.0,0.0
2566,PIT,NL,lezcasi01,500000,ML4,AL,OF,2416.0,2256.0,59936.0,4821.0,214.0,102.0,57.0,0.0,0.0,0.0,0.0,0.0
2567,SEA,AL,liddial01,481300,SEA,AL,1B,62.0,0.0,1257.0,105.0,61.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0
2568,PHI,NL,lidgebr01,12000000,HOU,NL,P,603.0,0.0,1812.0,23.0,48.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
2569,TOR,AL,lidleco01,5350000,PHI,AL,P,277.0,3.0,3968.0,99.0,239.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0
2570,PHI,NL,liebejo01,7833333,CHN,NL,P,401.0,135.0,6594.0,169.0,269.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0
2571,PHI,NL,liebemi01,7500000,PHI,NL,C,1171.0,410.0,29488.0,7828.0,490.0,72.0,65.0,74.0,168.0,592.0,248.0,5.0
2572,MON,NL,liefeje01,320000,CHA,AL,OF,325.0,34.0,4722.0,734.0,72.0,15.0,71.0,0.0,0.0,0.0,0.0,0.0
2573,TOR,AL,ligteke01,2000000,ATL,NL,P,386.0,0.0,1173.0,8.0,28.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
2574,CHA,AL,lillibr01,500000,CHA,AL,3B,435.0,0.0,5289.0,472.0,279.0,26.0,63.0,0.0,0.0,0.0,0.0,0.0
2575,CLE,AL,lillide01,1350000,CLE,NL,P,262.0,52.0,1451.0,21.0,55.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2576,LAN,NL,lillyte01,13166667,CHN,NL,P,356.0,3.0,5951.0,67.0,214.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0
2577,DET,AL,limajo01,7250000,DET,AL,P,348.0,89.0,4700.0,114.0,179.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0
2578,SFN,NL,linceti01,22250000,SFN,NL,P,269.0,0.0,4701.0,92.0,158.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0
2579,PHI,NL,lincobr01,512300,PIT,NL,P,99.0,0.0,669.0,28.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2580,CIN,NL,lincomi01,2500000,CIN,NL,P,263.0,15.0,1126.0,23.0,61.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
2581,MIL,NL,lindad01,7500000,TOR,AL,1B,890.0,0.0,13164.0,3957.0,274.0,24.0,381.0,0.0,0.0,0.0,0.0,0.0
2582,TEX,AL,lindbjo01,500100,LAN,NL,P,110.0,0.0,411.0,5.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2583,PHI,NL,lindeji01,260000,SLN,NL,1B,392.0,249.0,6458.0,793.0,46.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0
2584,SFN,NL,lindeto01,385000,SFN,NL,LF,377.0,0.0,3108.0,254.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,KCA,AL,lindjo01,2400000,PIT,NL,2B,1039.0,993.0,26703.0,2183.0,3094.0,62.0,545.0,0.0,0.0,0.0,0.0,0.0
2586,CHA,AL,lindsma01,4000000,FLO,NL,P,469.0,0.0,1260.0,31.0,54.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
2587,ATL,NL,linebsc01,5500000,SDN,NL,P,607.0,0.0,1968.0,33.0,52.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
2588,CHN,NL,liniaco01,205000,CHN,NL,3B,10.0,9.0,214.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2589,BAL,AL,lintodo01,400000,TOR,AL,P,112.0,35.0,916.0,18.0,36.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2590,DET,AL,lirafe01,380000,DET,AL,P,163.0,72.0,1733.0,47.0,88.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
2591,PIT,NL,liriafr01,11666666,MIN,AL,P,254.0,0.0,3492.0,37.0,177.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0
2592,LAN,NL,liriane01,375000,COL,NL,2B,652.0,524.0,14521.0,1079.0,1488.0,62.0,325.0,0.0,0.0,0.0,0.0,0.0
2593,PHI,NL,liriape01,316000,MIL,NL,P,16.0,0.0,72.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,ML4,AL,listapa01,2200000,ML4,AL,SS,592.0,512.0,13708.0,973.0,1159.0,58.0,250.0,0.0,0.0,0.0,0.0,0.0
2595,TOR,AL,litscje01,975000,TOR,AL,P,88.0,0.0,1254.0,52.0,79.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
2596,COL,NL,littlma01,250000,COL,NL,OF,206.0,8.0,1631.0,146.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2597,PIT,NL,littlsc01,100000,PIT,NL,OF,2.0,0.0,28.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2598,SEA,AL,littogr01,200000,SFN,NL,2B,441.0,217.0,6458.0,579.0,332.0,11.0,93.0,0.0,0.0,1.0,0.0,0.0
2599,CIN,NL,livinbo01,392500,CIN,AL,P,13.0,0.0,183.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,SDN,NL,livinsc01,600000,SDN,NL,3B,444.0,316.0,8380.0,634.0,533.0,34.0,82.0,0.0,0.0,0.0,0.0,0.0
2601,PIT,NL,lizra01,1000000,BAL,AL,P,42.0,0.0,330.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,MON,NL,lloydgr01,3000000,ML4,AL,P,568.0,0.0,1596.0,35.0,67.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
2603,OAK,AL,loaizes01,7500000,PIT,AL,P,377.0,116.0,6297.0,148.0,288.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0
2604,WAS,NL,lobatjo01,1200000,TBA,NL,C,289.0,0.0,5559.0,2029.0,139.0,13.0,15.0,7.0,0.0,164.0,43.0,0.0
2605,PIT,NL,lockeje01,531000,PIT,NL,P,93.0,0.0,1044.0,28.0,76.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2606,ATL,NL,lockhke01,1000000,ATL,NL,2B,690.0,305.0,13302.0,798.0,1400.0,50.0,292.0,0.0,0.0,0.0,0.0,0.0
2607,NYN,NL,loducpa01,6599206,LAN,NL,C,1111.0,29.0,25806.0,6879.0,532.0,75.0,112.0,51.0,13.0,610.0,267.0,0.0
2608,MIL,NL,loeka01,2175000,TEX,AL,P,322.0,0.0,1707.0,38.0,95.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0
2609,BAL,AL,loewead01,967000,TOR,AL,P,71.0,0.0,666.0,25.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,SDN,NL,loeweca01,225000,PHI,NL,P,48.0,34.0,715.0,9.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,CLE,AL,loftoke01,8000000,CLE,AL,CF,4091.0,2128.0,79426.0,7501.0,239.0,133.0,58.0,0.0,0.0,0.0,0.0,0.0
2612,COL,NL,loganbo02,5500000,NYA,AL,P,515.0,0.0,984.0,16.0,45.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
2613,WAS,NL,loganno01,392500,DET,AL,CF,612.0,0.0,6627.0,706.0,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0
2614,SLN,NL,lohseky01,12187500,SLN,NL,P,457.0,0.0,7122.0,204.0,320.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0
2615,PIT,NL,loiseri01,775000,PIT,NL,P,202.0,3.0,671.0,12.0,34.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2616,BOS,AL,lollati01,541250,SDN,AL,P,199.0,131.0,2718.0,29.0,128.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
2617,ATL,NL,lombage01,210000,ATL,NL,OF,225.0,2.0,2463.0,227.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,HOU,NL,lombast01,222500,MIN,AL,2B,440.0,383.0,10091.0,737.0,1108.0,31.0,254.0,0.0,0.0,0.0,0.0,0.0
2619,BAL,AL,lombast02,517500,WAS,NL,2B,272.0,0.0,4554.0,309.0,365.0,9.0,71.0,0.0,0.0,0.0,0.0,0.0
2620,TBA,AL,loneyja01,8666666,LAN,NL,1B,1301.0,0.0,29559.0,9943.0,706.0,67.0,866.0,0.0,0.0,0.0,0.0,0.0
2621,MON,NL,longbi01,394500,CHA,AL,P,159.0,52.0,1556.0,38.0,79.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2622,PHI,NL,longmto01,225000,PHI,NL,LF,116.0,96.0,2408.0,164.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
2623,TBA,AL,longoev01,11000000,TBA,AL,3B,1052.0,0.0,23694.0,812.0,1919.0,94.0,240.0,0.0,0.0,0.0,0.0,0.0
2624,KCA,AL,longte01,4875000,OAK,AL,OF,1663.0,0.0,20151.0,1646.0,30.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0
2625,SLN,NL,loopebr01,5500000,FLO,NL,P,670.0,0.0,3526.0,72.0,144.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
2626,HOU,NL,lopesda01,550000,LAN,NL,2B,1999.0,1792.0,46957.0,3938.0,3945.0,183.0,826.0,0.0,0.0,0.0,0.0,0.0
2627,ATL,NL,lopezal02,4000000,CLE,AL,P,297.0,31.0,2526.0,43.0,106.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0
2628,DET,AL,lopezaq01,400000,DET,AL,P,159.0,0.0,624.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,DET,AL,lopezau01,575000,DET,AL,P,459.0,9.0,2730.0,37.0,97.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
2630,WAS,NL,lopezfe01,4900000,SLN,NL,SS,1190.0,0.0,28362.0,1524.0,2774.0,162.0,548.0,0.0,0.0,0.0,0.0,0.0
2631,BAL,AL,lopezja01,9000000,ATL,NL,C,1357.0,575.0,33236.0,8992.0,631.0,73.0,78.0,97.0,177.0,798.0,309.0,13.0
2632,SFN,NL,lopezja02,4250000,BOS,NL,P,773.0,0.0,1407.0,59.0,127.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0
2633,COL,NL,lopezjo01,3600000,SEA,AL,2B,997.0,0.0,25023.0,1756.0,2463.0,97.0,518.0,0.0,0.0,0.0,0.0,0.0
2634,MIL,NL,lopezlu02,775000,NYN,NL,2B,633.0,207.0,10595.0,684.0,1042.0,70.0,202.0,0.0,0.0,0.0,0.0,0.0
2635,MON,NL,lopezlu03,350000,TOR,AL,1B,41.0,0.0,903.0,80.0,59.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0
2636,KCA,AL,lopezme01,330000,KCA,AL,2B,180.0,73.0,3227.0,251.0,341.0,20.0,81.0,0.0,0.0,0.0,0.0,0.0
2637,COL,NL,lopezro01,4325000,BAL,NL,P,257.0,0.0,4053.0,91.0,171.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0
2638,COL,NL,lopezwi01,2200000,HOU,NL,P,292.0,0.0,912.0,31.0,55.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2639,MIL,NL,loretma01,5000000,MIL,NL,2B,1688.0,405.0,37158.0,3465.0,3490.0,92.0,871.0,0.0,0.0,0.0,0.0,0.0
2640,CHN,NL,lorraan01,245000,CHN,AL,P,59.0,20.0,524.0,10.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2641,BAL,AL,loughda01,525500,BAL,AL,CF,584.0,0.0,4008.0,542.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2642,TOR,AL,loupaa01,527500,TOR,AL,P,228.0,0.0,507.0,10.0,51.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2643,LAA,AL,louxsh01,405000,DET,AL,P,58.0,0.0,429.0,15.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2644,OAK,AL,lovulto01,180000,OAK,AL,3B,289.0,177.0,5197.0,567.0,423.0,18.0,127.0,0.0,0.0,0.0,0.0,0.0
2645,ATL,NL,lowede01,15000000,BOS,AL,P,681.0,19.0,8017.0,221.0,453.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0
2646,BOS,AL,lowelmi01,12500000,FLO,NL,3B,1525.0,84.0,39103.0,1468.0,2725.0,104.0,340.0,0.0,0.0,0.0,0.0,0.0
2647,TEX,AL,lowema01,1700000,SEA,AL,P,328.0,0.0,846.0,12.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2648,TBA,AL,lowerte01,205000,CHN,NL,LF,224.0,96.0,3236.0,244.0,12.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
2649,PIT,NL,lowese01,950000,CHA,AL,P,248.0,5.0,1321.0,27.0,67.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
2650,HOU,AL,lowrije01,8000000,BOS,AL,SS,705.0,0.0,15156.0,732.0,1575.0,65.0,297.0,0.0,0.0,0.0,0.0,0.0
2651,MIN,AL,lowrydw01,67500,DET,AL,C,107.0,63.0,1867.0,391.0,28.0,2.0,4.0,3.0,20.0,50.0,17.0,1.0
