,team_id_salary,league_id_salary,salary,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,w,l,gs,sv,ipouts,er,baopp,era,wp,bk,bfp,gf,inn_outs,po,a,e,dp,Days Played
43,MIN,AL,13050000,2201.0,139.0,580.0,1261.0,3.0,0.0,141.0,11.0,0.0,0.0,357.0,1067.0,42.0,36.0,17.0,0.0,1.0,40.0,45.0,178.0,2.5,2387.5,370.0,3.861,66.43,40.0,2.5,3431.25,52.5,3875.0,99.0,177.0,5.0,9.0,5565.0
44,ARI,NL,1525500,308.0,491.0,58.0,109.0,19.0,6.0,10.0,38.0,4.0,6.0,32.0,91.0,1.0,1.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,217.0,413.0,15.0,87.0,450.0
45,BAL,AL,967500,88.0,28.0,79.0,138.0,1.0,0.0,16.0,0.0,0.0,0.0,61.0,98.0,0.0,8.0,11.0,4.0,0.0,6.0,8.0,22.0,0.0,380.0,73.0,1.581,40.67,7.0,0.0,569.0,4.0,381.0,8.0,16.0,0.0,1.0,982.0
46,PHI,NL,495000,375.0,9.0,146.0,217.0,0.0,0.0,36.0,0.0,0.0,0.0,127.0,135.0,16.0,13.0,0.0,0.0,0.0,9.0,10.0,26.0,2.5,701.0,132.0,1.28,25.8,21.0,1.0,1047.0,33.0,701.0,5.0,40.0,3.0,1.0,1796.0
47,NYA,AL,1209225,198.0,0.0,40.0,77.0,0.0,0.0,10.0,0.0,0.0,0.0,32.0,56.0,3.0,7.0,2.0,7.0,0.0,6.0,3.0,0.0,0.0,230.0,37.0,1.3649999999999998,24.04,0.0,1.0,332.0,13.0,228.0,1.0,10.0,0.0,0.0,1780.0
48,TEX,AL,327000,81.0,0.0,57.0,77.0,0.0,0.0,7.0,0.0,0.0,0.0,36.0,23.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,175.0,48.0,0.8899999999999999,21.130000000000003,5.0,0.0,290.0,10.0,175.0,6.0,11.0,1.0,1.0,831.0
49,CLE,AL,5250000,1182.0,34.0,280.0,553.0,0.0,0.0,53.0,0.0,0.0,0.0,237.0,410.0,24.0,23.0,27.0,20.0,1.0,27.0,31.0,23.0,0.0,1658.0,258.0,2.813,40.22,22.0,0.0,2403.0,52.5,1548.0,35.0,79.0,6.0,9.0,3356.0
50,DET,AL,5175000,723.0,0.0,80.0,175.0,0.0,0.0,16.0,0.0,0.0,0.0,125.0,276.0,13.0,8.0,3.0,6.0,3.0,17.0,6.0,0.0,1.0,675.0,80.0,0.9759999999999998,13.86,20.0,2.5,962.0,50.0,486.0,16.0,21.0,1.0,3.0,1628.0
51,CHN,NL,1530000,212.0,304.0,36.0,59.0,11.0,2.0,10.0,30.0,9.0,5.0,22.0,104.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,268.0,88.0,12.0,11.0,284.0
52,SDN,NL,1530000,2095.0,2147.0,277.0,566.0,104.0,9.0,41.0,271.0,19.0,18.0,314.0,381.0,29.0,5.0,14.0,18.0,43.0,0.0,0.0,542.5,0.0,3.0,0.0,0.25,0.0,0.0,0.0,4.0,1.0,21716.0,2443.75,176.0,30.0,87.0,3777.0
53,PHI,NL,1800000,687.0,1.0,356.0,581.0,0.0,0.0,78.0,0.0,0.0,0.0,230.0,313.0,20.0,19.0,1.0,2.0,0.0,20.0,39.0,134.0,1.0,1499.0,334.0,2.664,73.96000000000001,30.0,2.0,2267.0,29.0,1498.0,21.0,64.0,3.0,5.0,3550.0
54,ATL,NL,600000,31.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,7.0,0.0,0.0,0.0,3231.0
55,ML4,AL,187500,186.0,1.0,62.0,119.0,0.0,0.0,12.0,0.0,0.0,0.0,39.0,47.0,9.0,3.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,326.0,57.0,1.03,19.19,3.0,2.0,474.0,21.0,326.0,12.0,11.0,2.0,1.0,1056.0
56,DET,AL,3000000,1684.0,265.0,945.0,1884.75,8.0,0.0,191.5,17.0,0.0,0.0,667.5,1314.0,57.0,54.0,23.0,2.0,7.0,40.0,45.0,542.5,2.5,2387.5,370.0,4.03875,84.0375,40.0,2.5,3431.25,52.5,10103.0,264.0,521.0,32.0,36.0,6668.0
57,BOS,AL,1837500,1139.0,1271.0,171.0,294.0,50.0,12.0,16.0,115.0,37.0,10.0,90.0,276.0,7.0,7.0,19.0,4.0,17.0,0.0,0.0,238.0,0.0,2.0,5.0,0.14,67.5,0.0,0.0,7.0,1.0,8933.0,502.0,534.25,54.0,87.0,5123.0
58,CHN,NL,12000000,1776.0,14.0,292.0,679.0,0.0,0.0,55.0,2.0,0.0,0.0,250.0,408.0,45.0,22.0,26.0,11.0,0.0,35.0,37.0,0.0,2.5,1839.0,280.0,2.655,47.94,13.0,2.0,2710.0,52.5,1839.0,31.0,84.0,4.0,8.0,3750.0
59,LAA,AL,24000000,2980.0,3419.5,777.0,1532.0,152.5,17.5,146.0,357.5,53.0,17.0,596.0,617.0,22.0,41.0,31.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,1644.0,534.25,64.5,87.0,4064.0
60,SFN,NL,1146000,357.0,591.0,44.0,142.0,24.0,3.0,17.0,67.0,62.5,35.0,17.0,158.0,9.0,9.0,4.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0,1059.0,76.0,17.0,10.0,1928.0
61,TEX,AL,2475000,2509.0,3419.5,551.0,1031.0,152.5,17.5,47.0,357.5,62.5,35.0,500.0,624.0,25.0,48.0,48.5,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2033.0,534.25,64.5,87.0,5268.0
62,CLE,AL,705000,1018.0,1486.0,145.0,357.0,48.0,4.0,16.0,140.0,62.5,35.0,87.0,223.0,4.0,9.0,35.0,16.0,27.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,11998.0,2410.0,208.0,52.0,26.0,3465.0
63,OAK,AL,1447500,240.0,344.0,44.0,70.0,19.0,2.0,12.0,41.0,3.0,0.0,42.0,137.0,6.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.0,741.0,37.0,6.0,59.0,991.0
64,TEX,AL,1140000,679.0,851.0,102.0,229.0,44.0,8.0,14.0,84.0,15.0,13.0,63.0,173.0,2.0,4.0,5.0,5.0,22.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8289.0,649.0,24.0,16.0,7.0,2249.0
65,CLE,AL,1641300,750.0,0.0,81.0,195.0,0.0,0.0,18.0,0.0,0.0,0.0,92.0,305.0,9.0,4.0,8.0,9.0,6.0,14.0,11.0,0.0,2.5,715.0,70.0,0.9119999999999996,11.21,22.0,0.0,992.0,52.5,507.0,7.0,13.0,3.0,0.0,1171.0
66,NYN,NL,852000,994.0,1031.0,155.0,268.0,49.0,8.0,15.0,114.0,42.0,20.0,104.0,228.0,1.0,24.0,21.0,10.0,9.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14204.0,1199.0,28.0,22.0,8.0,1040.0
67,CHA,AL,3750000,1302.0,115.0,467.0,1000.0,2.0,2.0,73.0,7.0,0.0,0.0,420.0,662.0,57.0,9.0,11.0,0.0,0.0,40.0,45.0,118.0,2.5,2387.5,370.0,3.880000000000001,66.75999999999999,39.0,2.5,3431.25,52.5,2965.0,75.0,120.0,4.0,4.0,3810.0
68,CLE,AL,307500,175.0,165.0,19.0,38.0,7.0,0.0,4.0,15.0,2.0,2.0,29.0,48.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.0,241.0,4.0,8.0,2.0,656.0
69,FLO,NL,2325000,762.0,4.0,123.0,189.0,0.0,0.0,34.0,0.0,0.0,0.0,136.0,234.0,13.0,6.0,9.0,12.0,1.0,14.0,13.0,0.0,2.0,644.0,115.0,1.491,30.25,8.0,2.5,951.0,49.0,644.0,6.0,20.0,1.0,2.0,2183.0
70,TEX,AL,3300000,630.0,4.0,134.0,252.0,0.0,0.0,35.0,0.0,0.0,0.0,82.0,173.0,12.0,13.0,5.0,11.0,1.0,13.0,13.0,1.0,0.0,717.0,128.0,1.5259999999999998,43.71,10.0,0.0,1044.0,52.5,721.0,9.0,34.0,3.0,2.0,2795.0
71,PIT,NL,780000,2607.0,3330.0,390.0,846.0,138.0,17.5,36.0,296.0,62.5,35.0,250.0,636.0,24.0,6.0,44.0,29.0,53.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2018.0,534.25,64.5,87.0,5034.0
72,MIL,NL,1242000,106.0,133.0,18.0,31.0,7.0,0.0,2.0,14.0,3.0,0.0,8.0,29.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,58.0,70.0,13.0,14.0,3520.0
73,NYA,AL,1533900,123.0,142.0,11.0,30.0,4.0,0.0,2.0,12.0,4.0,1.0,6.0,33.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,94.0,2.0,0.0,0.0,406.0
74,NYN,NL,24000000,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1140.0,57.0,50.0,48.5,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,5980.0
75,CHA,AL,8700000,2712.0,3419.5,520.0,1236.0,152.5,10.0,112.0,357.5,62.5,35.0,212.0,499.0,15.0,41.0,48.0,34.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,23936.0,2443.75,464.0,64.5,72.0,6939.0
76,SDN,NL,4950000,979.0,1621.0,169.0,443.0,93.0,2.0,32.0,183.0,17.0,6.0,163.0,263.0,18.0,9.0,1.0,17.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8535.0,2443.75,262.0,23.0,87.0,1826.0
77,CHN,NL,28500000,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,667.5,894.0,57.0,48.0,9.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,144.0,64.5,30.0,6529.0
78,COL,NL,456000,18.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,6.0,0.3,9.0,1.0,0.0,30.0,4.0,18.0,0.0,1.0,0.0,0.0,12.0
79,HOU,AL,7500000,1324.0,2721.0,341.0,830.0,152.5,14.0,36.0,226.0,62.5,35.0,146.0,308.0,20.0,24.0,17.0,24.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12936.0,1125.0,534.25,37.0,87.0,1537.0
80,DET,AL,510000,180.0,266.0,22.0,59.0,15.0,0.0,7.0,33.0,1.0,4.0,24.0,76.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.0,44.0,95.0,19.0,6.0,831.0
81,MIA,NL,12000000,276.0,94.0,266.0,618.0,4.0,0.0,55.0,9.0,0.0,0.0,130.0,330.0,7.0,22.0,26.0,17.0,24.0,27.0,34.0,92.0,0.0,1689.0,238.0,1.375,21.07,16.0,2.5,2358.0,0.0,1623.0,55.0,107.0,9.0,9.0,1381.0
82,ATL,NL,375000,295.0,11.0,56.0,143.0,0.0,0.0,12.0,0.0,0.0,0.0,80.0,136.0,15.0,7.0,3.0,0.0,0.0,8.0,9.0,0.0,2.5,487.0,54.0,0.77,10.55,7.0,2.0,688.0,38.0,487.0,16.0,27.0,0.0,5.0,2823.0
83,LAA,AL,1528500,240.0,1.0,55.0,101.0,0.0,0.0,12.0,0.0,0.0,0.0,40.0,91.0,5.0,7.0,2.0,3.0,0.0,5.0,8.0,6.0,0.0,319.0,51.0,0.841,9.31,1.0,1.0,458.0,19.0,120.0,6.0,11.0,0.0,1.0,846.0
84,PIT,NL,17250000,1425.0,2500.0,300.0,590.0,108.0,6.0,131.0,357.5,14.0,3.0,259.0,809.0,30.0,11.0,1.0,13.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14475.0,1327.0,534.25,64.5,87.0,1936.0
85,OAK,AL,1522500,93.0,0.0,24.0,30.0,0.0,0.0,7.0,0.0,0.0,0.0,18.0,32.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,84.0,23.0,0.433,11.03,6.0,0.0,133.0,15.0,24.0,2.0,3.0,0.0,0.0,391.0
86,MON,NL,327000,57.0,16.0,41.0,67.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,31.0,1.0,4.0,3.0,0.0,0.0,3.0,6.0,26.0,0.0,175.0,35.0,0.47,9.75,1.0,0.0,269.0,3.0,175.0,5.0,7.0,1.0,2.0,405.0
87,TBA,AL,27000000,1065.0,95.0,863.0,1637.0,0.0,0.0,190.0,1.0,0.0,0.0,667.5,1314.0,29.0,50.0,22.0,11.0,4.0,40.0,45.0,487.0,2.5,2387.5,370.0,3.943,57.42,28.0,2.5,3431.25,18.0,5244.0,58.0,215.0,8.0,12.0,5910.0
88,SEA,AL,1650000,1807.0,1788.0,305.0,493.0,82.0,10.0,11.0,159.0,62.5,35.0,176.0,277.0,1.0,16.0,29.0,13.0,37.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17791.0,1459.0,534.25,36.0,87.0,3306.0
89,SDN,NL,3450000,1256.0,1442.0,140.0,328.0,55.0,16.0,18.0,139.0,29.0,8.0,94.0,231.0,11.0,4.0,21.0,14.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7914.0,720.0,534.25,33.0,87.0,1622.0
90,PHI,NL,825000,1170.0,927.0,99.0,218.0,43.0,9.0,16.0,100.0,15.0,10.0,88.0,128.0,2.0,16.0,11.0,8.0,22.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10684.0,928.0,29.0,11.0,6.0,2668.0
91,HOU,AL,1480200,288.0,0.0,70.0,134.0,0.0,0.0,18.0,0.0,0.0,0.0,44.0,87.0,4.0,4.0,4.0,5.0,1.0,3.0,7.0,0.0,2.0,318.0,63.0,1.155,19.98,12.0,0.0,487.0,32.0,315.0,4.0,19.0,0.0,1.0,1468.0
92,FLO,NL,3900000,1414.0,1408.0,173.0,348.0,47.0,17.5,12.0,110.0,49.0,26.0,112.0,223.0,7.0,14.0,28.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9669.0,838.0,430.0,26.0,71.0,3390.0
93,MIN,AL,2355000,446.0,1.0,424.0,901.0,0.0,0.0,87.0,0.0,0.0,0.0,211.0,340.0,12.0,25.0,0.0,0.0,0.0,40.0,45.0,256.0,0.0,2387.5,370.0,1.79,32.24,15.0,2.5,3431.25,7.0,2456.0,41.0,131.0,4.0,12.0,1943.0
94,BAL,AL,21600000,3409.75,3419.5,945.0,1661.0,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1190.0,57.0,55.5,48.5,43.5,65.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,107.0,64.5,27.0,5159.0
95,ARI,NL,16125000,890.0,255.0,912.0,1778.0,5.0,3.0,191.5,10.0,2.0,0.0,344.0,780.0,28.0,24.0,48.5,41.0,5.0,40.0,45.0,349.0,1.0,2387.5,370.0,3.403,67.69,22.0,2.5,3431.25,11.0,4641.0,76.0,313.0,18.0,21.0,4258.0
96,CHA,AL,1320000,1034.0,799.0,108.0,181.0,47.0,1.0,22.0,80.0,13.0,14.0,65.0,208.0,2.0,8.0,7.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6255.0,562.0,7.0,5.0,3.0,1510.0
97,LAN,NL,30000000,369.0,65.0,319.0,702.0,3.0,0.0,59.0,4.0,0.0,0.0,184.0,543.0,11.0,20.0,26.0,10.0,8.0,37.0,41.0,112.0,2.5,2023.0,279.0,1.849,26.07,9.0,2.5,2828.0,4.0,1479.0,8.0,138.0,3.0,8.0,2365.0
98,ARI,NL,1537500,146.0,82.0,131.0,281.0,0.0,0.0,34.0,3.0,0.0,0.0,81.0,253.0,4.0,10.0,21.0,13.0,11.0,15.0,13.0,48.0,0.0,801.0,124.0,0.54,8.309999999999999,7.0,0.0,1126.0,0.0,342.0,17.0,30.0,3.0,3.0,507.0
99,SFN,NL,1800000,1661.0,2026.0,244.0,490.0,73.0,12.0,19.0,143.0,49.0,30.0,206.0,331.0,17.0,5.0,37.0,13.0,49.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14968.0,894.0,534.25,64.5,87.0,3436.0
100,LAA,AL,37800000,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,429.0,1224.0,57.0,8.0,13.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,153.0,64.5,25.0,5854.0
101,NYA,AL,900000,96.0,0.0,29.0,38.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0,19.0,7.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,114.0,27.0,0.986,62.79,3.0,0.0,182.0,15.0,117.0,1.0,2.0,0.0,0.0,837.0
102,CIN,NL,1800000,366.0,170.0,382.0,695.0,3.0,0.0,58.0,6.0,0.0,0.0,248.0,285.0,24.0,26.0,36.0,19.0,1.0,25.0,45.0,100.0,1.0,1724.0,346.0,1.882,39.28,22.0,1.0,2587.0,8.0,1726.0,24.0,118.0,5.0,8.0,1844.0
103,DET,AL,1200000,506.0,486.0,73.0,132.0,17.0,5.0,4.0,47.0,36.0,7.0,26.0,82.0,2.0,4.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294.0,268.0,7.0,6.0,1.0,761.0
104,CAL,AL,315000,271.0,366.0,43.0,95.0,12.0,2.0,1.0,22.0,1.0,4.0,30.0,61.0,1.0,2.0,10.0,1.0,8.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3085.0,178.0,362.0,19.0,82.0,509.0
105,SDN,NL,6000000,2097.0,38.0,406.0,937.0,0.0,0.0,58.0,0.0,0.0,0.0,314.0,773.0,57.0,17.0,4.0,0.0,0.0,40.0,39.0,2.0,2.5,2387.5,348.0,4.03875,64.32,21.0,2.5,3431.25,52.5,2986.0,97.0,151.0,25.0,14.0,6904.0
106,DET,AL,9600000,771.0,0.0,167.0,249.0,0.0,0.0,30.0,0.0,0.0,0.0,157.0,224.0,15.0,11.0,7.0,12.0,0.0,15.0,7.0,0.0,2.5,770.0,148.0,1.5389999999999997,45.49,20.0,1.0,1162.0,52.5,768.0,16.0,23.0,2.0,1.0,2563.0
107,NYN,NL,3450000,2141.0,3204.0,392.0,849.0,152.5,17.5,63.0,357.5,62.5,24.0,227.0,471.0,28.0,15.0,31.0,31.0,60.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19435.0,1619.0,534.25,64.5,87.0,3867.0
108,SEA,AL,4800000,927.0,1320.0,157.0,306.0,58.0,1.0,18.0,96.0,24.0,12.0,113.0,309.0,2.0,6.0,21.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.0,596.0,534.25,39.0,87.0,2817.0
109,MON,NL,3750000,1130.0,1704.0,196.0,375.0,76.0,4.0,86.0,263.0,7.0,10.0,191.0,515.0,17.0,7.0,3.0,19.0,35.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12466.0,587.0,534.25,64.5,87.0,2713.0
110,TBA,AL,1522500,75.0,1.0,32.0,69.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,49.0,1.0,2.0,1.0,3.0,0.0,3.0,5.0,8.0,2.0,197.0,30.0,0.267,4.11,2.0,2.0,282.0,8.0,0.0,4.0,5.0,0.0,1.0,177.0
111,TEX,AL,45000000,2126.0,3419.5,573.0,1113.0,152.5,17.5,27.0,357.5,62.5,35.0,361.0,614.0,2.0,30.0,48.5,29.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23163.0,1678.0,534.25,64.5,87.0,2372.0
112,OAK,AL,4059999,1217.0,607.0,945.0,1884.75,12.0,2.0,160.0,38.0,7.0,3.0,667.5,1314.0,57.0,51.0,48.5,1.0,7.0,40.0,45.0,542.5,2.5,2387.5,370.0,3.5200000000000005,54.0,33.0,2.5,3431.25,37.0,6459.0,142.0,437.0,54.0,28.0,4558.0
113,TOR,AL,510000,105.0,0.0,93.0,160.0,0.0,0.0,21.0,0.0,0.0,0.0,53.0,49.0,3.0,2.0,0.0,0.0,0.0,3.0,10.0,40.0,0.0,370.0,82.0,1.09,32.51,4.0,0.0,572.0,8.0,370.0,3.0,11.0,0.0,0.0,1024.0
114,SLN,NL,8475000,1856.0,1921.0,379.0,660.0,101.0,10.0,108.0,251.0,21.0,12.0,292.0,824.0,15.0,24.0,19.0,21.0,31.0,13.0,10.0,46.0,1.0,726.0,105.0,0.7499999999999999,19.3,20.0,2.0,1039.0,1.0,13071.0,1119.0,52.0,31.0,7.0,5038.0
115,SEA,AL,3300000,1820.0,1999.0,249.0,462.0,81.0,8.0,78.0,269.0,24.0,14.0,217.0,491.0,22.0,5.0,3.0,19.0,34.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,1840.0,79.0,40.0,17.0,2983.0
116,SFN,NL,12000000,1522.0,1963.0,266.0,563.0,91.0,16.0,24.0,156.0,62.5,33.0,171.0,169.0,2.0,36.0,24.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1081.0,31.0,10.0,4.0,1245.0
117,ANA,AL,34500000,1242.0,83.0,945.0,1884.75,0.0,0.0,191.5,4.0,0.0,0.0,667.5,1314.0,51.0,55.5,18.0,22.0,0.0,40.0,45.0,542.5,0.0,2387.5,370.0,3.81,84.0375,40.0,2.5,3431.25,2.0,7786.0,202.0,225.0,12.0,25.0,5437.0
118,BAL,AL,1500000,435.0,2.0,101.0,163.0,0.0,0.0,23.0,0.0,0.0,0.0,87.0,143.0,9.0,12.0,6.0,6.0,1.0,3.0,6.0,0.0,2.5,463.0,91.0,1.683,36.83,13.0,1.0,709.0,52.5,459.0,14.0,23.0,0.0,2.0,1811.0
119,FLO,NL,2205000,666.0,35.0,313.0,702.0,0.0,0.0,45.0,0.0,0.0,0.0,225.0,327.0,24.0,25.0,5.0,0.0,0.0,31.0,32.0,138.0,2.5,2035.0,277.0,2.77,49.17,20.0,2.5,2902.0,40.0,2035.0,54.0,117.0,5.0,19.0,3322.0
120,TBA,AL,3500001,287.0,13.0,237.0,482.0,0.0,0.0,49.0,0.0,0.0,1.0,189.0,569.0,3.0,20.0,8.0,16.0,14.0,32.0,32.0,93.0,0.0,1694.0,209.0,0.904,14.38,30.0,0.0,2337.0,1.0,1059.0,22.0,56.0,9.0,6.0,1200.0
121,MIN,AL,1597500,625.0,781.0,86.0,190.0,33.0,5.0,36.0,108.0,2.0,4.0,58.0,259.0,8.0,12.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4677.0,586.0,21.0,13.0,2.0,748.0
122,COL,NL,1005000,330.0,423.0,50.0,87.0,17.0,1.0,8.0,35.0,62.5,35.0,42.0,124.0,4.0,13.0,8.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543.0,918.0,85.0,12.0,10.0,2977.0
123,COL,NL,1537500,799.0,1534.0,204.0,431.0,106.0,10.0,70.0,243.0,6.0,6.0,82.0,240.0,15.0,9.0,3.0,18.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6231.0,265.0,534.25,43.0,87.0,889.0
124,TEX,AL,5400000,891.0,1573.0,169.0,334.0,67.0,4.0,80.0,245.0,62.5,35.0,85.0,484.0,4.0,17.0,1.0,11.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.0,0.0,0.0,4.0,1.0,10032.0,2443.75,213.0,26.0,29.0,1881.0
125,PHI,NL,1875000,1360.0,1773.0,203.0,470.0,84.0,6.0,18.0,196.0,10.0,5.0,181.0,211.0,14.0,23.0,17.0,16.0,47.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11343.0,645.0,534.25,47.0,87.0,3785.0
126,HOU,NL,1318500,189.0,6.0,35.0,80.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,60.0,4.0,8.0,4.0,1.0,0.0,4.0,2.0,2.0,0.0,224.0,31.0,1.1589999999999998,17.64,6.0,0.0,336.0,16.0,225.0,7.0,11.0,4.0,3.0,845.0
127,SDN,NL,645000,332.0,480.0,46.0,114.0,18.0,2.0,14.0,55.0,2.0,0.0,25.0,121.0,2.0,2.0,6.0,0.0,14.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3548.0,98.0,321.0,21.0,26.0,1212.0
128,SFN,NL,4350000,895.0,1052.0,112.0,279.0,46.0,11.0,7.0,95.0,13.0,3.0,37.0,150.0,7.0,8.0,12.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6570.0,477.0,534.25,27.0,87.0,3236.0
129,BOS,AL,3000000,3409.75,3419.5,614.0,1302.0,152.5,17.5,191.5,357.5,18.0,20.0,260.0,1201.0,37.0,15.0,11.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,156.0,64.5,36.0,4773.0
130,PIT,NL,9000000,556.0,268.0,525.0,917.0,2.0,1.0,122.0,10.0,0.0,0.0,435.0,779.0,41.0,51.0,48.5,30.0,2.0,40.0,45.0,168.0,0.0,2387.5,370.0,2.328,45.41,40.0,2.5,3431.25,7.0,2775.0,59.0,115.0,5.0,10.0,3248.0
